fr_sad,fr_spr,fr_her,fr_oth,Year,Month,Day,pred_weight,pred_length,saduria,sprat,herring,lat,lon,ices_rect,X,Y,depth
0,0,0,0.17875000000000002,1965,9,5,40,17,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.2975,1965,9,5,64,19,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.18642857142857142,1965,9,5,56,18,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.06,1965,9,5,20,13,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.4766666666666667,1965,9,5,18,14,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.019444444444444445,1965,9,5,72,20,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.105,1965,9,5,28,15,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.05333333333333334,1965,9,5,30,15,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.42045454545454547,1965,9,5,66,19,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.12000000000000002,1965,9,5,20,14,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.11571428571428571,1965,9,5,70,19,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.030000000000000006,1965,9,5,20,14,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.19200000000000003,1965,9,5,50,18,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.19999999999999998,1965,9,5,66,19,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.07272727272727274,1965,9,5,44,17,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.024000000000000004,1965,9,5,50,18,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.29545454545454547,1965,9,5,66,19,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.0975,1965,9,5,40,15,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.21875,1965,9,5,48,18,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.015185185185185184,1965,9,5,54,20,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.29999999999999993,1965,9,5,56,18,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.03681818181818182,1965,9,5,22,14,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.038461538461538464,1965,9,5,26,14,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.225,1965,9,5,30,15,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.12352941176470589,1965,9,5,34,16,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.21875,1965,9,5,64,19,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.051470588235294115,1965,9,5,68,20,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0.0015625,0,0,0.046875,1965,9,5,32,16,0.05,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.0025,1965,9,5,20,13,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
